decade, abiealba, piceabie, fagusilv, elevation, area
12, 0.805672, 0, 328.141, 977, 0.875
12, 1.78366, 31.1023, 275.761, 978, 1.25
12, 2.87571, 19.3511, 264.707, 979, 0.9375
12, 0.435799, 36.6818, 294.734, 980, 1
12, 2.74358, 0.0904802, 284.433, 981, 0.875
12, 3.14034, 0.389969, 276.493, 982, 0.875
12, 1.81622, 36.8325, 263.519, 983, 1.0625
12, 1.49006, 25.8674, 288.815, 984, 0.75
12, 0.997724, 29.8655, 279.334, 985, 1.25
12, 0.527124, 83.9255, 224.025, 986, 0.6875
12, 2.16636, 0.387748, 307.36, 987, 0.8125
12, 1.44867, 39.3693, 269.01, 988, 1
12, 1.53794, 41.394, 252.155, 989, 0.9375
12, 15.9536, 14.4686, 296.195, 990, 1.25
12, 2.10745, 0, 279.23, 991, 0.1875
13, 13.5329, 0, 310.769, 603, 0.125
13, 76.2218, 1.15997, 156.147, 605, 0.25
13, 0, 0, 400.13, 606, 0.0625
13, 5.01011, 0.40776, 244.532, 607, 0.25
13, 7.01828, 0, 308.954, 608, 0.1875
13, 0, 0, 307.059, 609, 0.0625
13, 97.323, 0.640623, 218.402, 611, 0.1875
13, 10.0419, 0, 329.449, 613, 0.125
13, 4.6748, 0.714315, 205.41, 615, 0.1875
13, 175.468, 0.3242, 132.031, 616, 0.3125
13, 0, 0, 395.278, 617, 0.1875
13, 198.171, 0, 214.335, 618, 0.125
13, 76.6869, 0, 257.924, 619, 0.25
13, 9.98875, 0.787131, 279.716, 620, 0.1875
13, 13.4027, 0, 335.737, 621, 0.125
13, 4.39099, 3.90702, 231.699, 622, 0.3125
13, 1.92507, 0.781255, 336.563, 623, 0.1875
13, 64.5157, 0.292215, 201.135, 624, 0.375
13, 5.40444, 0, 351.625, 625, 0.1875
13, 11.1263, 0, 285.659, 626, 0.1875
13, 0, 0, 410.902, 627, 0.125
13, 360.113, 0, 0, 629, 0.0625
13, 0, 76.1795, 308.765, 630, 0.25
13, 0, 1.42323, 316.334, 631, 0.1875
13, 3.34515, 0.871785, 278.063, 632, 0.3125
13, 6.81925, 0, 329.495, 633, 0.125
13, 6.73749, 1.69323, 290.898, 634, 0.1875
13, 13.6023, 0, 310.1, 635, 0.125
13, 12.5996, 3.01213, 234.312, 636, 0.0625
13, 0, 0, 355.973, 637, 0.0625
13, 0, 0, 409.18, 638, 0.0625
13, 21.5837, 0, 206.772, 639, 0.0625
13, 97.7282, 0.586881, 188.549, 640, 0.5
13, 9.11116, 0, 168.85, 641, 0.0625
13, 0, 0, 402.696, 643, 0.125
13, 17.2666, 8.11561, 18.2812, 644, 0.0625
13, 111.836, 0, 204.395, 645, 0.125
13, 29.5084, 0, 246.959, 646, 0.0625
13, 5.92454, 0.751381, 305.379, 647, 0.25
13, 4.40352, 0.463185, 315.096, 648, 0.1875
13, 88.4217, 2.11744, 140.797, 649, 0.25
13, 5.32903, 0.363801, 331.512, 650, 0.375
13, 9.06446, 0, 309.796, 651, 0.125
13, 12.3121, 0.685677, 269.607, 652, 0.1875
13, 7.15508, 1.45791, 309.953, 653, 0.125
13, 7.25033, 1.97255, 289.582, 654, 0.3125
13, 24.6664, 0, 228.699, 655, 0.0625
13, 3.66593, 0.456205, 348.942, 656, 0.3125
13, 2.55635, 0.305459, 308.756, 657, 0.4375
13, 3.25328, 2.62008, 264.178, 658, 0.4375
13, 12.2843, 1.33066, 261.743, 659, 0.5
13, 6.32726, 0.49887, 290.888, 660, 0.4375
13, 47.2545, 0.919616, 218.941, 661, 0.4375
13, 70.1346, 1.68642, 128.532, 662, 0.3125
13, 19.4981, 0.40789, 179.606, 663, 0.3125
13, 9.61813, 1.86132, 245.526, 664, 0.4375
13, 66.012, 0.395647, 206.162, 665, 0.25
13, 1.94868, 0.615146, 330.754, 666, 0.1875
13, 4.98027, 0.969176, 295.121, 667, 0.4375
13, 3.64881, 0.682584, 333.48, 668, 0.5
13, 68.2556, 0.969463, 238.688, 669, 0.625
13, 4.9377, 0.483331, 333.9, 670, 0.375
13, 160.793, 0.71186, 106.964, 671, 0.375
13, 183.019, 0, 164.592, 672, 0.3125
13, 4.89243, 0.487543, 307.887, 673, 0.25
13, 35.7391, 0.30493, 299.978, 674, 0.75
13, 13.8271, 1.5691, 205.277, 675, 0.25
13, 155.222, 0, 198.282, 676, 0.125
13, 4.29701, 2.2003, 303.067, 677, 0.4375
13, 38.3531, 0.680494, 273.509, 678, 0.6875
13, 120.532, 0.446398, 206.828, 679, 0.5625
13, 42.1596, 0.926349, 215.154, 680, 0.5625
13, 64.0813, 0, 236.759, 681, 0.375
13, 5.37486, 2.39457, 282.705, 682, 0.3125
13, 14.717, 0.535806, 307.217, 683, 0.25
13, 34.7645, 0.34205, 279.952, 684, 0.5625
13, 4.94308, 0.854246, 324.466, 685, 0.3125
13, 4.32086, 1.27206, 290.777, 686, 0.5625
13, 153.376, 0.537145, 177.474, 687, 0.5625
13, 10.8729, 0.552525, 239.722, 688, 0.3125
13, 48.1803, 1.66645, 151.143, 689, 0.4375
13, 12.9611, 1.69348, 212.514, 690, 0.375
13, 95.6901, 2.40695, 179.967, 691, 0.4375
13, 5.16977, 0.658944, 297.039, 692, 0.75
13, 9.66642, 0.421406, 259.695, 693, 0.3125
13, 7.30451, 0, 310.641, 694, 0.25
13, 57.9051, 0.425323, 236.231, 695, 0.375
13, 20.5177, 0.293666, 219.689, 696, 0.1875
13, 40.268, 37.4851, 225.385, 697, 0.5
13, 27.4074, 0.751716, 285.623, 698, 0.8125
13, 4.76288, 0.358378, 292.591, 699, 0.25
13, 33.8508, 0.996084, 260.745, 700, 0.75
13, 48.7697, 43.9897, 206.707, 701, 0.4375
13, 63.1483, 0.591541, 197.033, 702, 0.6875
13, 2.83011, 0.649082, 329.842, 703, 0.4375
13, 10.9735, 1.19813, 258.728, 704, 0.625
13, 59.4016, 24.0824, 185.243, 705, 0.8125
13, 17.9278, 0.38074, 275.871, 706, 1
13, 1.93421, 0.859696, 314.192, 707, 0.6875
13, 32.1847, 0.501745, 288.777, 708, 0.75
13, 106.689, 0.790356, 192.722, 709, 0.5625
13, 28.241, 0.820669, 234.934, 710, 0.875
13, 32.4629, 0.430749, 258.201, 711, 0.6875
13, 5.00746, 19.7072, 264.392, 712, 1
13, 3.18724, 0.624071, 313.815, 713, 0.75
13, 30.1483, 0.328951, 252.504, 714, 0.5625
13, 32.1028, 17.6081, 183.355, 715, 1.125
13, 10.018, 1.06175, 271.27, 716, 0.875
13, 10.0929, 0.583172, 248.853, 717, 0.5
13, 4.53155, 0.294485, 291.659, 718, 0.5625
13, 5.73758, 0.401611, 315.929, 719, 0.8125
13, 1.69433, 0, 317.561, 720, 0.4375
13, 40.0713, 1.03526, 234.449, 721, 0.6875
13, 2.93097, 0.638883, 289.709, 722, 0.8125
13, 8.17834, 0.657724, 233.465, 723, 0.375
13, 30.6152, 0.912689, 285.233, 724, 0.8125
13, 2.90532, 1.75992, 296.969, 725, 0.4375
13, 24.5041, 39.1338, 251.763, 726, 1
13, 75.1665, 2.05964, 210.625, 727, 0.5625
13, 30.1471, 27.5763, 218.04, 728, 0.6875
13, 32.7079, 0.618637, 276.203, 729, 0.6875
13, 6.30789, 27.6375, 219.564, 730, 0.6875
13, 37.4733, 0.641146, 279.323, 731, 0.625
13, 45.1973, 41.6915, 225.356, 732, 0.9375
13, 4.34906, 30.0307, 273.063, 733, 0.625
13, 37.2314, 0.713264, 282.311, 734, 0.625
13, 58.2293, 17.5215, 228.04, 735, 1.0625
13, 3.15726, 1.23522, 297.817, 736, 0.5625
13, 3.83177, 0.832969, 269.39, 737, 0.75
13, 1.63146, 69.4337, 249.877, 738, 0.5625
13, 34.2926, 36.0543, 221.034, 739, 0.5625
13, 26.6344, 0.509563, 236.38, 740, 0.75
13, 9.26031, 1.0883, 261.202, 741, 0.625
13, 33.7725, 0, 313.796, 742, 0.5625
13, 31.9289, 1.11668, 240.237, 743, 0.6875
13, 69.2052, 19.9527, 165.178, 744, 1
13, 5.48168, 1.29308, 272.902, 745, 0.625
13, 6.02839, 33.3864, 232.171, 746, 0.625
13, 29.3275, 0.689553, 251.104, 747, 0.75
13, 5.27206, 0.779062, 305.22, 748, 0.4375
13, 5.23434, 0.552961, 282.251, 749, 0.875
13, 52.9329, 0.772758, 257.139, 750, 0.875
13, 7.40492, 1.56857, 231.415, 751, 0.625
13, 20.3228, 0.485265, 286.63, 752, 1.125
13, 63.2711, 0.871598, 251.115, 753, 0.75
13, 12.0903, 0.321401, 230.962, 754, 0.5625
13, 3.33743, 0.71299, 326.739, 755, 0.6875
13, 1.8737, 21.3965, 301.77, 756, 0.875
13, 52.6137, 0.451943, 268.757, 757, 0.4375
13, 41.7843, 32.5525, 157.334, 758, 0.625
13, 27.9491, 0.518713, 278.495, 759, 0.8125
13, 8.15894, 0.970778, 230.511, 760, 0.6875
13, 26.8326, 1.06444, 274.649, 761, 0.875
13, 29.492, 0.669854, 285.231, 762, 0.8125
13, 4.3235, 1.41194, 285.271, 763, 0.375
13, 4.36247, 39.4635, 242.364, 764, 0.5
13, 26.9183, 0.840288, 250.793, 765, 0.9375
13, 4.19677, 0.28762, 322.565, 766, 0.625
13, 0.515932, 0.469271, 321.538, 767, 0.5625
13, 37.0095, 0.35211, 261.508, 768, 0.75
13, 54.1459, 0.662237, 221.649, 769, 0.4375
13, 6.79704, 39.0591, 249.081, 770, 0.5
13, 23.8166, 23.647, 241.271, 771, 0.8125
13, 35.2697, 36.2408, 212.627, 772, 0.5625
13, 27.4994, 42.7517, 208.244, 773, 0.9375
13, 33.7521, 1.53003, 268.605, 774, 0.75
13, 0, 0.429231, 346.45, 775, 0.5
13, 7.61076, 1.09914, 239.924, 776, 0.4375
13, 3.87773, 0.957491, 283.221, 777, 0.625
13, 41.7238, 0.670729, 251.039, 778, 0.5625
13, 43.7081, 1.81018, 199.109, 779, 0.5625
13, 3.97486, 23.689, 255.979, 780, 0.75
13, 17.2882, 0.673361, 291.534, 781, 1.25
13, 2.94637, 0.553931, 312.309, 782, 0.625
13, 40.4751, 28.2007, 201.638, 783, 0.625
13, 2.22939, 59.0215, 255.937, 784, 1
13, 40.0196, 0.480191, 268.587, 785, 0.625
13, 70.0779, 62.2429, 125.692, 786, 0.3125
13, 27.9791, 0.449727, 272.578, 787, 0.8125
13, 39.3923, 0.436311, 241.604, 788, 0.625
13, 27.6871, 0.641938, 270.851, 789, 0.625
13, 24.8684, 22.9974, 263.1, 790, 0.8125
13, 38.8102, 0.395298, 263.436, 791, 0.6875
13, 47.288, 0.725167, 233.541, 792, 0.875
13, 16.6718, 16.4141, 285.966, 793, 1.125
13, 57.4923, 25.7251, 177.952, 794, 0.75
13, 4.2172, 46.5053, 243.777, 795, 0.8125
13, 31.1275, 2.15561, 237.501, 796, 0.6875
13, 0, 100.193, 242.795, 797, 0.375
13, 43.5799, 10.3892, 212.243, 798, 0.9375
13, 7.39768, 0.447679, 286.451, 799, 0.5625
13, 27.3337, 0.244588, 273.24, 800, 0.875
13, 29.694, 0.170545, 277.223, 801, 0.875
13, 103.699, 52.0412, 118.496, 802, 0.375
13, 33.7906, 0.0238255, 269.462, 803, 0.625
13, 1.89881, 24.2544, 308.848, 804, 0.75
13, 42.6461, 0, 249.855, 805, 0.5625
13, 34.1564, 1.82267, 216.175, 806, 0.9375
13, 1.65528, 55.8846, 253.723, 807, 0.8125
13, 2.4307, 29.5722, 281.315, 808, 0.625
13, 8.46096, 31.2394, 176.592, 809, 0.625
13, 2.66026, 51.4349, 236.032, 810, 0.75
13, 1.33088, 45.3947, 266.126, 811, 0.8125
13, 2.7053, 40.7143, 244.657, 812, 0.4375
13, 36.3474, 0, 277.385, 813, 0.5625
13, 6.24191, 21.9258, 258.408, 814, 0.875
13, 27.8005, 20.9048, 213.742, 815, 0.9375
13, 32.2636, 0.368722, 241.568, 816, 0.6875
13, 1.37389, 25.8397, 283.273, 817, 0.625
13, 1.3396, 0.860066, 282.909, 818, 0.4375
13, 18.5549, 0.300678, 283.271, 819, 1
13, 0.477557, 50.6493, 273.372, 820, 0.6875
13, 3.47858, 0.525219, 288.284, 821, 0.75
13, 33.2407, 0.677021, 246.839, 822, 0.8125
13, 1.90164, 33.5452, 230.989, 823, 0.5625
13, 62.5687, 0.254666, 195.066, 824, 0.3125
13, 24.7531, 0.0551815, 286.422, 825, 0.8125
13, 55.6092, 0.335062, 259.485, 826, 0.75
13, 0.761318, 44.0494, 296.109, 827, 0.4375
13, 23.2302, 0.6721, 273.808, 828, 1.0625
13, 5.15378, 0.933633, 302.778, 829, 0.9375
13, 3.40246, 28.0423, 237.1, 830, 0.6875
13, 2.49321, 0.271897, 308.278, 831, 0.9375
13, 43.6095, 0.957107, 236.016, 832, 0.5
13, 0, 38.4042, 292.001, 833, 0.5
13, 2.9335, 63.5467, 225.489, 834, 0.5625
13, 4.52288, 0.631614, 273.354, 835, 0.625
13, 1.76243, 0.101789, 309.44, 836, 0.8125
13, 4.46805, 0, 296.649, 837, 0.4375
13, 35.4431, 28.7292, 179.876, 838, 0.625
13, 29.4506, 23.2303, 262.879, 839, 0.8125
13, 2.95826, 24.5572, 251.577, 840, 0.75
13, 3.29968, 0.615074, 294.979, 841, 1
13, 7.10884, 44.5856, 238.891, 842, 0.8125
13, 28.3853, 0.999397, 257.372, 843, 0.6875
13, 29.6097, 31.8006, 186.726, 844, 0.625
13, 7.37824, 24.9789, 230.228, 845, 0.75
13, 1.07892, 37.9579, 270.869, 846, 0.5
13, 33.001, 58.1977, 208.336, 847, 0.625
13, 3.52614, 2.14711, 286.729, 848, 0.8125
13, 60.179, 23.201, 262.848, 849, 0.75
13, 21.4622, 17.1609, 242.31, 850, 1.0625
13, 4.72098, 0.729994, 281.225, 851, 0.375
13, 0, 25.3411, 292.7, 852, 0.75
13, 5.58839, 37.192, 200.806, 853, 0.5
13, 3.22828, 26.3362, 267.267, 854, 0.75
13, 1.35495, 25.9392, 348.515, 855, 0.6875
13, 6.75049, 0.593245, 266.051, 856, 0.75
13, 6.61219, 0.778266, 277.199, 857, 1.0625
13, 1.87963, 0.463217, 328.683, 858, 0.625
13, 0, 35.7998, 304.327, 859, 0.5
13, 25.2274, 0.302979, 301.023, 860, 0.75
13, 22.8907, 0.226987, 299.579, 861, 0.875
13, 5.26411, 76.188, 206.875, 862, 1.25
13, 2.88381, 0.396636, 336.028, 863, 0.8125
13, 29.8686, 0.0742601, 307.074, 864, 0.6875
13, 46.5806, 14.7514, 243.325, 865, 1.3125
13, 26.8365, 0.371322, 282.362, 866, 0.875
13, 43.547, 0.204205, 279.372, 867, 1.3125
13, 60.2055, 0.162372, 261.56, 868, 1.0625
13, 0.780745, 24.8768, 335.234, 869, 0.8125
13, 21.5004, 19.0265, 269.424, 870, 1
13, 38.2151, 18.1178, 269.94, 871, 1.0625
13, 37.5234, 0.435521, 290.727, 872, 1.0625
13, 4.22616, 35.9358, 270.412, 873, 1.0625
13, 17.953, 14.3877, 259.197, 874, 1.3125
13, 4.83669, 0.605514, 319.236, 875, 1.0625
13, 19.2325, 17.384, 316.841, 876, 1.0625
13, 2.28601, 43.8219, 270.973, 877, 0.875
13, 1.92127, 0.155846, 310.185, 878, 0.9375
13, 4.46898, 28.5684, 278.956, 879, 1.375
13, 25.7569, 20.7273, 271.714, 880, 0.875
13, 22.0828, 39.8403, 238.785, 881, 1
13, 2.68557, 0.59155, 337.025, 882, 0.9375
13, 20.8222, 33.4536, 245.483, 883, 1.125
13, 1.76977, 33.8754, 303.3, 884, 1.0625
13, 24.1492, 38.7142, 234.189, 885, 1
13, 35.4326, 16.5428, 266.152, 886, 1.25
13, 3.41403, 0.266148, 305.631, 887, 0.9375
13, 16.0574, 32.8447, 273.571, 888, 1.75
13, 20.8007, 35.9395, 229.652, 889, 1.0625
13, 6.31376, 30.8495, 262.878, 890, 0.625
13, 17.4463, 18.96, 308.435, 891, 1
13, 35.3999, 31.5427, 239.64, 892, 1.1875
13, 2.91266, 0.571952, 318.804, 893, 1.375
13, 15.603, 12.7689, 286.419, 894, 1.5625
13, 24.1975, 21.8929, 244.365, 895, 0.875
13, 1.54545, 40.4696, 277.302, 896, 0.9375
13, 2.24863, 26.9793, 279.019, 897, 1.3125
13, 22.3017, 59.926, 212.113, 898, 1.25
13, 2.58529, 17.4021, 325.582, 899, 1.0625
13, 29.6827, 46.6959, 225.383, 900, 0.8125
13, 23.4992, 16.1864, 260.222, 901, 1.125
13, 2.04645, 28.2549, 297.818, 902, 1.3125
13, 23.2985, 0.3241, 302.025, 903, 1
13, 19.8283, 0.41978, 263.766, 904, 1.0625
13, 2.62395, 73.7319, 233.986, 905, 1.25
13, 5.32271, 0.612679, 296.988, 906, 0.8125
13, 2.62961, 0.309598, 313.597, 907, 0.75
13, 2.81264, 18.59, 299.245, 908, 1.0625
13, 4.62096, 1.40012, 292.3, 909, 1.4375
13, 2.35446, 0.416474, 335.65, 910, 0.6875
13, 2.28892, 15.5034, 296.248, 911, 1.1875
13, 19.0974, 0.155495, 302.922, 912, 1.125
13, 4.48034, 35.0015, 250.497, 913, 1.0625
13, 20.9951, 61.8602, 216.064, 914, 0.9375
13, 3.6509, 15.4502, 275.871, 915, 1.3125
13, 19.7835, 17.7631, 249.623, 916, 1.1875
13, 14.9655, 36.8527, 254.71, 917, 1.5
13, 3.27484, 0.0911012, 327.57, 918, 0.625
13, 1.41312, 16.4742, 299.624, 919, 1.125
13, 5.41951, 25.6469, 261.722, 920, 1.375
13, 2.58246, 29.4163, 295.376, 921, 1.3125
13, 4.27956, 0.499257, 282.419, 922, 1.5625
13, 16.5391, 31.2018, 256.085, 923, 1.25
13, 1.03374, 31.2364, 304.226, 924, 1.1875
13, 28.8862, 24.1668, 238.945, 925, 0.8125
13, 3.13311, 16.6037, 273.926, 926, 1.125
13, 24.8622, 0.481208, 251.766, 927, 0.875
13, 2.46801, 21.245, 304.491, 928, 1.75
13, 2.42679, 38.1217, 270.874, 929, 1.375
13, 5.06593, 16.8009, 272.219, 930, 1.0625
13, 3.26211, 28.5822, 260.518, 931, 1.3125
13, 1.99533, 11.1197, 290.616, 932, 1.75
13, 2.69632, 37.7454, 284.32, 933, 1.5
13, 2.80604, 0.500604, 295.336, 934, 1.0625
13, 15.9776, 0.174328, 298.292, 935, 1.375
13, 1.92393, 47.8255, 261.876, 936, 1.5625
13, 2.93097, 22.1904, 255.485, 937, 1.5625
13, 13.4728, 20.5347, 258.937, 938, 1.6875
13, 2.32696, 17.1762, 263.774, 939, 1.1875
13, 2.67613, 40.3064, 255.702, 940, 1.875
13, 4.4518, 38.5193, 242.073, 941, 1.5
13, 3.96978, 10.4036, 278.255, 942, 1.9375
13, 1.18561, 43.4835, 260.917, 943, 0.875
13, 18.1852, 12.1443, 264.704, 944, 1.3125
13, 3.37358, 33.2004, 257.576, 945, 1.6875
13, 33.5143, 32.1839, 254.097, 946, 1.25
13, 2.76368, 18.3213, 278.961, 947, 2.0625
13, 3.39146, 0.555919, 295.086, 948, 1.125
13, 2.3793, 24.6858, 263.187, 949, 2.3125
13, 11.912, 11.4378, 298.21, 950, 1.9375
13, 10.4305, 8.95242, 299.711, 951, 2.125
13, 12.707, 9.85007, 299.009, 952, 1.875
13, 8.51621, 21.3811, 312.88, 953, 2.5625
13, 4.33019, 30.8021, 255.957, 954, 1.875
13, 2.66374, 39.2084, 275.217, 955, 2.8125
13, 2.23329, 0.535211, 320.362, 956, 2.8125
13, 2.94442, 19.1251, 289.586, 957, 1.9375
13, 2.50942, 19.0671, 305.85, 958, 2.0625
13, 1.93002, 58.6881, 253.209, 959, 1.5625
13, 0.795026, 50.1222, 289.203, 960, 1.5
13, 14.351, 10.5673, 297.373, 961, 1.6875
13, 0.369593, 0, 367.893, 962, 0.75
13, 4.03434, 0.727212, 302.879, 963, 0.9375
13, 18.6959, 63.0573, 251.506, 964, 1.1875
13, 22.3812, 50.8462, 207.733, 965, 0.8125
13, 1.38402, 0.168577, 329.317, 966, 0.8125
13, 0.994334, 0, 333.156, 967, 0.875
13, 18.2563, 17.1813, 303.011, 968, 1.0625
13, 18.4739, 0.260281, 313.899, 969, 1.125
13, 3.22242, 0.666093, 307.268, 970, 0.875
13, 1.6544, 37.3221, 314.336, 971, 1.5
13, 1.32932, 41.2545, 285.285, 972, 1.3125
13, 1.58578, 40.8434, 291.013, 973, 1.375
13, 1.45644, 18.5854, 303.735, 974, 1
13, 1.32174, 57.6198, 272.138, 975, 1.3125
13, 1.79589, 34.9586, 294.213, 976, 1.0625
13, 3.39901, 0.169757, 295.287, 977, 0.875
13, 2.23416, 29.5304, 260.114, 978, 1.25
13, 2.29662, 20.2035, 305.453, 979, 0.9375
13, 1.46128, 37.9895, 283.826, 980, 1
13, 4.89801, 0.367108, 298.142, 981, 0.875
13, 1.89775, 0.238206, 330.015, 982, 0.875
13, 2.01903, 36.1559, 265.406, 983, 1.0625
13, 3.93824, 25.3926, 257.595, 984, 0.75
13, 1.22892, 30.2117, 287.096, 985, 1.25
13, 2.78865, 83.2402, 201.956, 986, 0.6875
13, 1.47916, 0.154681, 317.38, 987, 0.8125
13, 1.25184, 37.1101, 268.574, 988, 1
13, 2.85762, 39.9592, 256.644, 989, 0.9375
13, 17.6775, 15.9712, 269.231, 990, 1.25
13, 0, 0, 360.056, 991, 0.1875
14, 14.7565, 0, 366.995, 603, 0.125
14, 77.7151, 1.68521, 186.905, 605, 0.25
14, 0, 0, 466.796, 606, 0.0625
14, 9.70234, 2.29088, 244.253, 607, 0.25
14, 6.19267, 0, 369.039, 608, 0.1875
14, 8.50093, 0, 199.949, 609, 0.0625
14, 98.5596, 0.77706, 172.285, 611, 0.1875
14, 10.4287, 0, 381.946, 613, 0.125
14, 6.9975, 0.690667, 255.827, 615, 0.1875
14, 164.889, 0.561284, 109.227, 616, 0.3125
14, 0, 0, 461.317, 617, 0.1875
14, 201.806, 0, 243.494, 618, 0.125
14, 98.5555, 0, 297.164, 619, 0.25
14, 12.7157, 0.0666477, 326.987, 620, 0.1875
14, 12.4572, 0, 384.22, 621, 0.125
14, 8.7946, 5.12827, 237.807, 622, 0.3125
14, 3.64573, 0.8751, 391.677, 623, 0.1875
14, 71.2139, 1.52377, 198.834, 624, 0.375
14, 6.75479, 0, 405.014, 625, 0.1875
14, 20.6725, 3.37765, 178.306, 626, 0.1875
14, 0, 0, 471.862, 627, 0.125
14, 333.857, 0, 0, 629, 0.0625
14, 0, 76.2005, 354.129, 630, 0.25
14, 1.09036, 1.99489, 373.535, 631, 0.1875
14, 6.54815, 1.58534, 241.388, 632, 0.3125
14, 11.1424, 0, 258.645, 633, 0.125
14, 9.59774, 0.95667, 332.725, 634, 0.1875
14, 18.031, 0, 354.838, 635, 0.125
14, 15.6859, 0.901829, 266.589, 636, 0.0625
14, 0, 0, 426.175, 637, 0.0625
14, 0, 0, 469.031, 638, 0.0625
14, 28.0761, 0, 254.727, 639, 0.0625
14, 111.829, 0.22763, 191.152, 640, 0.5
14, 14.9826, 0, 211.689, 641, 0.0625
14, 0, 0, 463.221, 643, 0.125
14, 28.137, 8.61837, 29.1925, 644, 0.0625
14, 142.483, 0, 127.906, 645, 0.125
14, 21.8887, 0, 287.447, 646, 0.0625
14, 3.52436, 0.0517217, 357.86, 647, 0.25
14, 15.1562, 2.5895, 159.03, 648, 0.1875
14, 95.9328, 2.24853, 171.234, 649, 0.25
14, 6.29091, 2.1003, 308.945, 650, 0.375
14, 12.6921, 0, 246.325, 651, 0.125
14, 20.9715, 2.20154, 234.104, 652, 0.1875
14, 9.62418, 0.213259, 359.64, 653, 0.125
14, 9.91538, 0.915114, 337.102, 654, 0.3125
14, 33.1815, 0, 57.6471, 655, 0.0625
14, 4.80172, 0, 406.705, 656, 0.3125
14, 4.32357, 0.423207, 360.323, 657, 0.4375
14, 6.05442, 1.96392, 280.281, 658, 0.4375
14, 18.0727, 0.744824, 303.211, 659, 0.5
14, 9.05685, 1.13291, 306.487, 660, 0.4375
14, 61.4087, 0.933743, 226.975, 661, 0.4375
14, 90.3159, 0.988466, 154.103, 662, 0.3125
14, 26.4991, 0.419521, 213.35, 663, 0.3125
14, 13.7048, 2.16187, 289.356, 664, 0.4375
14, 84.9185, 1.73466, 181.441, 665, 0.25
14, 5.29904, 2.3534, 307.513, 666, 0.1875
14, 6.48309, 0.595547, 347.569, 667, 0.4375
14, 6.48018, 0.594478, 356.689, 668, 0.5
14, 79.4015, 0.743191, 222.817, 669, 0.625
14, 6.42149, 0.0741374, 384.542, 670, 0.375
14, 176.213, 0, 125.787, 671, 0.375
14, 218.864, 0.961406, 95.178, 672, 0.3125
14, 7.49409, 0.546141, 353.523, 673, 0.25
14, 39.4854, 0.659203, 292.608, 674, 0.75
14, 19.2181, 1.82754, 239.778, 675, 0.25
14, 169.491, 0, 226.639, 676, 0.125
14, 6.50052, 1.95722, 346.181, 677, 0.4375
14, 34.0593, 0.576028, 296.646, 678, 0.6875
14, 120.48, 0.112113, 214.971, 679, 0.5625
14, 55.1209, 1.01009, 252.227, 680, 0.5625
14, 80.6344, 0, 272.824, 681, 0.375
14, 8.28989, 1.79719, 326.611, 682, 0.3125
14, 16.9196, 0, 353.894, 683, 0.25
14, 45.3385, 0.427924, 296.382, 684, 0.5625
14, 8.16264, 0.542448, 328.578, 685, 0.3125
14, 8.32277, 1.0061, 267.432, 686, 0.5625
14, 125.947, 0.717054, 189.397, 687, 0.5625
14, 13.7081, 0.588687, 239.025, 688, 0.3125
14, 64.5688, 2.39708, 148.574, 689, 0.4375
14, 16.9096, 1.61167, 249.628, 690, 0.375
14, 87.2499, 0.840921, 211.626, 691, 0.4375
14, 8.06823, 0.736425, 295.514, 692, 0.75
14, 12.8805, 0, 299.975, 693, 0.3125
14, 10.6372, 0.334226, 299.48, 694, 0.25
14, 68.0966, 0.0344686, 230.868, 695, 0.375
14, 25.7295, 0.667339, 189.25, 696, 0.1875
14, 53.1378, 40.9343, 233.144, 697, 0.5
14, 35.9545, 0.403029, 313.164, 698, 0.8125
14, 6.38597, 0.891087, 340.103, 699, 0.25
14, 39.0261, 1.51126, 245.723, 700, 0.75
14, 53.5627, 45.2467, 206.591, 701, 0.4375
14, 66.1507, 0.469632, 214.632, 702, 0.6875
14, 5.71041, 0.598935, 347.175, 703, 0.4375
14, 14.0052, 1.8832, 280.983, 704, 0.625
14, 65.2387, 23.144, 184.501, 705, 0.8125
14, 27.0676, 2.01431, 241.255, 706, 1
14, 2.92033, 1.03229, 366.068, 707, 0.6875
14, 35.4197, 0.729754, 299.994, 708, 0.75
14, 100.594, 1.00765, 201.397, 709, 0.5625
14, 32.3041, 1.54877, 232.358, 710, 0.875
14, 30.0496, 1.95215, 264.957, 711, 0.6875
14, 6.97251, 19.9249, 299.432, 712, 1
14, 6.37724, 1.004, 309.168, 713, 0.75
14, 40.5204, 1.28903, 224.668, 714, 0.5625
14, 33.9642, 18.1577, 183.925, 715, 1.125
14, 13.1831, 0.581733, 297.528, 716, 0.875
14, 16.1269, 0.944495, 232.948, 717, 0.5
14, 7.35206, 0.315986, 316.339, 718, 0.5625
14, 7.41072, 0.338808, 346.99, 719, 0.8125
14, 4.95313, 0.237592, 339.142, 720, 0.4375
14, 36.6583, 1.0773, 252.406, 721, 0.6875
14, 5.65798, 1.30252, 301.229, 722, 0.8125
14, 13.1785, 1.4103, 234.895, 723, 0.375
14, 27.7396, 0.528687, 292.33, 724, 0.8125
14, 4.4739, 1.67135, 308.931, 725, 0.4375
14, 21.7914, 38.8366, 265.59, 726, 1
14, 82.1875, 2.82884, 221.375, 727, 0.5625
14, 40.5496, 27.9235, 229.36, 728, 0.6875
14, 34.826, 1.04821, 299.717, 729, 0.6875
14, 12.8121, 30.7823, 182.289, 730, 0.6875
